brand,oem,catalog_products,compatible_printers,oem_search_signal,printer_search_signal_dedup,market_demand_estimate,market_data_confidence,competition_index_avg,bid_low_avg_eur,bid_high_avg_eur,initial_state,top_google_signals
HP,W1420A,4,6,30.0,114.5,122.0,HIGH,100.0,0.34,1.29,PONECHAŤ,HP LaserJet M110w toner: 90 | HP LaserJet MFP M140w toner: 70 | HP W1420A: 30 | W1420A: 30 | W1420A toner: 20
Xerox,006R01659,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 006R01659: 10 | 006R01659: 10
Xerox,006R01660,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R01660: 10
Xerox,006R01661,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R01661: 10
Xerox,006R01662,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R01662: 10
Xerox,006R01449,1,5,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R01449: 10
Xerox,006R01450,1,5,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R01450: 10
Xerox,006R01451,1,5,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R01451: 10
Xerox,006R01529,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R01529: 10
Xerox,006R01530,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R01530: 10
Xerox,006R01531,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R01531: 10
Xerox,106R01374,2,4,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R01374: 10 | 106R01374: 10 | 106R01374 toner: 10 | Xerox 106R01374 toner: 10
Xerox,106R02304,2,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R02304: 10 | 106R02304: 10
Xerox,106R02721,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R02721: 10 | 106R02721: 10
Xerox,106R02723,2,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R02723: 10
Xerox,106R02732,2,2,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 106R02732: 10 | 106R02732: 10
Xerox,106R01536,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R01536: 10
Xerox,106R01218,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R01218: 10
Xerox,106R02233,2,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R02233: 10
Xerox,106R02234,2,2,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 106R02234: 10 | 106R02234: 10
Xerox,106R02235,2,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R02235: 10
Xerox,106R02236,2,2,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,106R02236: 10
Xerox,106R02249,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R02249: 10
Xerox,106R02251,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R02251: 10
Xerox,106R02252,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,Xerox 106R02252: 10
Xerox,106R01513,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R01513: 10
Xerox,106R01525,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R01525: 10
Xerox,106R01526,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R01526: 10
Xerox,106R02606,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R02606: 10
Xerox,106R02608,1,1,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,106R02608: 10
Xerox,106R02609,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R02609: 10
Xerox,106R02612,1,1,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,106R02612: 10
Xerox,106R01441,1,10,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R01441: 10
Xerox,106R01443,2,10,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R01443: 10 | 106R01443: 10
Xerox,106R01444,2,10,10.0,0.0,10.0,MEDIUM,86.0,,,PONECHAŤ,Xerox 106R01444: 10 | 106R01444: 10
Xerox,106R01445,2,10,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R01445: 10
Xerox,106R01446,2,10,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R01446: 10 | 106R01446: 10
Xerox,106R01572,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R01572: 10
Xerox,106R01573,1,1,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R01573: 10 | 106R01573: 10
Xerox,106R01624,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R01624: 10
Xerox,106R01626,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R01626: 10
Xerox,106R03581,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R03581: 10 | 106R03581: 10
Xerox,106R03583,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R03583: 10 | 106R03583: 10
Xerox,106R03395,1,3,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R03395: 10
Xerox,106R03508,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R03508: 10 | 106R03508: 10
Xerox,106R03509,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R03509: 10
Xerox,106R03510,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R03510: 10
Xerox,106R03511,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R03511: 10
Xerox,106R03520,1,2,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 106R03520: 10 | 106R03520: 10
Xerox,106R03522,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R03522: 10
Xerox,106R03523,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R03523: 10 | 106R03523: 10
Xerox,106R03884,1,2,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,106R03884: 10
Xerox,106R03885,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R03885: 10
Xerox,106R03886,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R03886: 10
Xerox,106R03887,1,2,10.0,0.0,10.0,LOW,68.0,,,PONECHAŤ,106R03887: 10
Xerox,006R01046,1,4,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 006R01046: 10 | 006R01046: 10
Xerox,106R02310,2,2,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 106R02310: 10 | 106R02310: 10
Xerox,106R01531,2,1,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R01531: 10 | 106R01531: 10
Xerox,106R02739,1,1,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,106R02739: 10
Xerox,106R01305,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R01305: 10 | 106R01305: 10 | 106R01305 toner: 10 | Xerox 106R01305 toner: 10
Xerox,006R01552,1,3,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R01552: 10
Xerox,106R02752,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R02752: 10
Xerox,106R02753,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R02753: 10
Xerox,106R02754,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R02754: 10
Xerox,106R02755,1,1,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R02755: 10 | 106R02755: 10
Xerox,006R01175,1,7,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 006R01175: 10 | 006R01175: 10
Xerox,006R01176,1,7,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R01176: 10
Xerox,006R01177,1,7,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R01177: 10
Xerox,006R01178,1,7,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R01178: 10
Xerox,006R01399,1,3,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R01399: 10
Xerox,006R01400,1,3,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R01400: 10
Xerox,006R01401,1,3,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R01401: 10
Xerox,006R01517,1,7,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 006R01517: 10 | 006R01517: 10 | 006R01517 toner: 10 | Xerox 006R01517 toner: 10
Xerox,106R01412,1,1,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R01412: 10 | 106R01412: 10
Xerox,106R02307,1,1,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R02307: 10 | 106R02307: 10
Xerox,106R01415,1,1,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R01415: 10 | 106R01415: 10
Xerox,106R01400,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,Xerox 106R01400: 10
Xerox,106R01401,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R01401: 10
Xerox,106R01402,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R01402: 10
Xerox,106R01403,1,1,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R01403: 10 | 106R01403: 10
Xerox,006R04364,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 006R04364: 10 | 006R04364: 10
Xerox,006R04366,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R04366: 10
Xerox,006R04367,1,2,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 006R04367: 10 | 006R04367: 10
Xerox,106R00442,1,1,10.0,0.0,10.0,LOW,,,,PONECHAŤ,Xerox 106R00442: 10
Xerox,106R01159,1,5,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 106R01159: 10 | 106R01159: 10 | 106R01159 toner: 10 | Xerox 106R01159 toner: 10
Xerox,106R03622,1,3,10.0,0.0,10.0,LOW,100.0,,,PONECHAŤ,106R03622 toner: 10
Xerox,106R03624,1,3,10.0,0.0,10.0,MEDIUM,100.0,,,PONECHAŤ,Xerox 106R03624: 10 | 106R03624: 10 | 106R03624 toner: 10
Xerox,106R02229,1,13,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R02229: 10
Xerox,106R02231,1,13,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R02231: 10
Xerox,106R02232,1,13,10.0,0.0,10.0,MEDIUM,,,,PONECHAŤ,Xerox 106R02232: 10 | 106R02232: 10
Xerox,106R01437,1,10,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R01437: 10
Xerox,106R01439,1,10,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R01439: 10
Xerox,106R03528,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,106R03528: 10
Xerox,106R03530,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,Xerox 106R03530: 10
Xerox,106R02311,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,Xerox 106R02311: 10
Xerox,006R01278,1,2,10.0,0.0,10.0,LOW,,,,PONECHAŤ,006R01278: 10
Brother,LC-1100C,2,11,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1100M,2,11,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1100XXL,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1100Y,2,11,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-123XLBK,2,41,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-123XLC,2,41,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-123XLM,2,41,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-123XLY,2,41,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1240BK,4,13,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1240C,3,13,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1240M,3,13,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1240Y,3,13,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-125XLC,3,17,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-125XLM,3,17,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-125XLY,3,17,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-127XLBK,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1280XLBK,4,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1280XLC,3,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1280XLM,3,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1280XLY,3,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-129XXLBK,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-223BK,3,12,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-223C,3,12,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-223M,3,12,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-223Y,3,12,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-225XLC,3,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-225XLM,3,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-225XLY,3,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-227XLBK,2,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-229XLBK,2,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-3213XLBK,1,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-3213XLC,1,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-3213XLM,1,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-3213XLY,1,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-3219XLBK,2,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-3219XLC,2,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-3219XLM,2,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-3219XLY,2,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-3237BK,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-3237C,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-3237M,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-3237Y,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-3619XLBK,2,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-3619XLC,2,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-3619XLM,2,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-3619XLY,2,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-426BK,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-426C,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-426M,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-426Y,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-427BK,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-427C,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-427M,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-427XLBK,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-427XLC,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-427XLM,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-427XLY,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-427Y,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-462XLBK,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-462XLC,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-462XLM,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-462XLY,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-525XLC,2,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-525XLM,2,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-525XLY,2,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-529XLBK,2,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-900BK,2,20,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-970,8,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-980C,2,10,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-980M,2,10,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-980Y,2,10,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-985C,3,13,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-985M,3,13,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-985XXL,1,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-985Y,3,13,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-1030,4,10,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-1050,2,10,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-1090,2,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-2000,4,14,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-2010,4,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-210BK,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-210C,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-210M,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-210Y,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-2110,3,9,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-2120,4,9,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-230BK,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-230C,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-230M,3,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-230Y,3,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-2310,3,13,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-2320,4,13,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-241BK,2,9,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-2420,2,11,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-2420XXL,1,11,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-2421,4,10,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-243C,3,11,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-243M,3,11,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-245C,3,9,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-245M,3,9,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-245Y,3,9,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-247BK,2,11,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-247C,3,11,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-247M,3,11,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-247Y,3,11,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-248XLBK,2,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-248XLC,3,18,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-248XLM,3,18,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-248XLY,3,18,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-249BK,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-249C,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-249M,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-249Y,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-2510XL,2,27,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-325BK,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-325C,3,9,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-325M,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-325Y,3,9,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-326BK,2,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-326C,3,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-326M,3,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-326Y,3,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-3280,4,22,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-3380,4,14,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-3390,3,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-3410,1,14,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-3480,4,14,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-3500,1,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-3512,3,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-3520,3,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-3600XL,4,13,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-3600XXL,4,14,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-423BK,2,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-423C,3,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-423M,3,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-423Y,3,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-426BK,1,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-426C,2,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-426M,2,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-426Y,2,2,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-620,1,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-650,1,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-910,5,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-B023,2,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-3610,1,0,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-3610XL,1,0,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-243BK,2,11,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-243Y,3,11,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-321,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-331,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-331BK,1,3,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-3330,3,15,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,BT5000VAL,1,9,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-123BK,1,41,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-123C,1,41,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-123M,1,41,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-123Y,1,41,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1240VALBP,1,11,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-1280XLVALBP,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-129XLBK,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-3239XLBK,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-3239XLC,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-3239XLM,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-3239XLY,1,5,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-3617BK,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-3617C,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-3617M,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-3617Y,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-422XLBK,2,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-422XLC,2,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-422XLM,2,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-422XLY,2,7,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-462BK,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-462C,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-462M,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC-462Y,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,LC229XLVALBP,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-119,1,4,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-2411,2,10,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-241C,2,9,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-241M,2,9,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-241Y,2,9,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-243CMYK,1,11,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-248BK,1,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-248C,2,18,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-248M,2,18,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-248VAL,1,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-248Y,1,8,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-2590,2,19,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-2590XXL,1,1,0.0,0.0,0.0,LOW,,,,UČÍ SA,
Brother,TN-321C,1,6,0.0,0.0,0.0,LOW,,,,UČÍ SA,
